WOType,PONumber,Work_Order_Basic_Start_Date,ACtStartDate,ShortText,WorkCentre,Work_Order_Functional_Location,Functional_Location_Sort_Field,Functional_Location_Description,Work_Order_Type,Work_Order_Total_Actual_Cost
PM01,7647,25/07/2007,0/1/00,replace mast bull hose,WC1,1234.02.26,EXAMPLE,mast bull hose,Y,17400
PM01,7648,30/01/2002,30/01/2002,end for end top sub,WC1,1234.02.27,EXAMPLE,subs/adaptors,Z,17500
PM01,7649,9/07/2007,9/07/2007,reweld loose walkway mesh on NA,WC1,1234.02.28,EXAMPLE,mast,X,17600
PM01,7650,9/07/2007,10/07/2007,replace front jack lever,WC1,1234.02.29,EXAMPLE,electrical,Y,17700
PM01,7651,10/07/2007,10/07/2007,air control cylinder for compressor,WC1,1234.02.30,EXAMPLE,hydraulics,Z,17800
PM01,7652,10/07/2007,10/07/2007,refit drill rod,WC1,1234.02.31,EXAMPLE,drill rods,X,17900
PM01,7653,10/07/2007,10/07/2007,no propel NA,WC1,1234.02.32,EXAMPLE,electrical cables/controls,Y,18000
PM01,7654,30/01/2002,30/01/2002,cab door latch u/s,WC1,1234.02.33,EXAMPLE,operators cabin,Z,18100
PM01,7655,30/01/2002,0/1/00,no high head speed,WC2,1234.02.34,EXAMPLE,manufacturer3 challenger 65 / gemco h26 d,X,18200
PM01,7656,18/07/2007,0/1/00,repair leaks on feed and rotation pumps,WC1,1234.02.35,EXAMPLE,pumps,Y,18300
PM01,7657,11/07/2007,0/1/00,replace broken head guide bolts,WC1,1234.02.36,EXAMPLE,rotary head guides,Z,18400
PM01,7658,18/07/2007,18/07/2007,check and repair all hid lights,WC1,1234.02.37,EXAMPLE,24v lights,X,18500
PM01,7659,18/07/2007,0/1/00,wash out compressor oil cooler,WC1,1234.02.38,EXAMPLE,compressor oil cooler,Y,18600
PM01,7660,25/07/2007,0/1/00,check and repair all hid lights,WC1,1234.02.39,EXAMPLE,24v lighting,Z,18700
PM01,7661,22/08/2007,0/1/00,repair oil leak at compressor cooler,WC1,1234.02.40,EXAMPLE,air compressor oil radiator,X,18800
PM01,7662,30/01/2002,30/01/2002,blown hyd hose,WC1,1234.01.01,EXAMPLE,hydraulics,Y,18900
PM01,7663,10/07/2007,0/1/00,repair positioner arm cup,WC1,1234.01.02,EXAMPLE,pipe positioner arm,Z,19000
PM01,7664,11/07/2007,0/1/00,check and repair fuel gauge,WC1,1234.01.03,EXAMPLE,electrical cables/controls,X,19100
PM01,7665,23/07/2007,0/1/00,repair blind on mast view window,WC1,1234.01.04,EXAMPLE,operators cabin,Y,19200
PM01,7666,11/07/2007,0/1/00,adjust rotary head slides,WC1,1234.01.05,EXAMPLE,rotary head guides,Z,19300
PM01,7667,11/07/2007,0/1/00,repair cracking in pivot cap weld,WC1,1234.01.06,EXAMPLE,track assemblies / undercarriage,X,19400
PM01,7668,17/07/2007,17/07/2007,check compartments as per oil sos's,WC1,1234.01.07,EXAMPLE,power train - transmission,Y,19500
PM01,7669,20/07/2007,17/07/2007,250hr lube service,WC1,1234.01.08,EXAMPLE,manufacturer10 model1 overburden drill,Z,19600
PM01,7670,31/01/2002,31/01/2002,slow rotation,WC2,1234.01.09,EXAMPLE,#NAME?,X,19700
PM01,7671,10/07/2007,10/07/2007,changeout rod support cup on ITEM_ID,WC1,1234.01.10,EXAMPLE,pipe positioner arm,Y,19800
PM01,7672,10/07/2007,10/07/2007,jack cylinder limit not working ITEM_ID,WC1,1234.01.11,EXAMPLE,levelling jack cylinders,Z,19900
PM01,7673,10/07/2007,0/1/00,check jack lube system NA,WC1,1234.01.12,EXAMPLE,levelling jack cylinders,X,20000
PM01,7674,10/07/2007,0/1/00,fit new air reg to hydraulic tank,WC1,1234.01.13,EXAMPLE,hydraulics,Y,20100
PM01,7675,11/07/2007,11/07/2007,check oil leak in rotary gear manufacturer2,WC1,1234.01.14,EXAMPLE,oil - rotary gearcase 85w140,Z,20200
PM01,7676,11/07/2007,11/07/2007,positioner arm cylinder not working,WC1,1234.01.15,EXAMPLE,hydraulics,X,20300
PM01,7677,28/08/2007,0/1/00,replace chain gaurds,WC1,1234.01.16,EXAMPLE,chain guards,Y,20400
PM01,7678,11/07/2007,11/07/2007,warranty engine oil in radiator,WC1,1234.01.17,EXAMPLE,engine,Z,20500
PM01,7679,6/02/2002,0/1/00,replace hyd return filter seat o-rings,WC1,1234.01.18,EXAMPLE,hydraulic tank,X,20600
PM01,7680,1/08/2007,0/1/00,repalce main pto input ass.,WC1,1234.01.19,EXAMPLE,pump drive gearbox front,Y,20700
PM01,7681,11/07/2007,11/07/2007,change batteries out,WC1,1234.01.20,EXAMPLE,24v lighting,Z,20800
PM01,7682,11/07/2007,0/1/00,limit switches u/s,WC1,1234.02.01,EXAMPLE,electrical,X,20900
PM01,7683,31/01/2002,31/01/2002,swivel joint and top bull hose broken,WC1,1234.02.02,EXAMPLE,other systems,Y,21000
PM01,7684,11/07/2007,0/1/00,manufacturer24 NA hoses,WC1,1234.02.03,EXAMPLE,hydraulic hoses & lines,Z,21100
PM01,7685,11/07/2007,11/07/2007,change oil and filters ( sample ),WC1,1234.02.04,EXAMPLE,oil - engine,X,21200
PM01,7686,11/07/2007,0/1/00,hd warranty--oil in radiator,WC1,1234.02.05,EXAMPLE,radiator,Y,21300
PM01,7687,11/07/2007,11/07/2007,engine blowby,WC1,1234.02.06,EXAMPLE,engine,Z,21400
PM01,7688,11/07/2007,0/1/00,replace batteries,WC1,1234.02.07,EXAMPLE,starting system,X,21500
PM01,7689,11/07/2007,0/1/00,replace u/s 2 way radio,WC1,1234.02.08,EXAMPLE,communications,Y,21600
PM01,7690,11/07/2007,0/1/00,replace engine oil & filters,WC1,1234.02.09,EXAMPLE,engine,Z,21700
PM01,7691,11/07/2007,0/1/00,repair jack cylinder limit ITEM_ID,WC1,1234.02.10,EXAMPLE,levelling jack cylinders,X,21800
PM01,7692,16/09/2007,0/1/00,monitor compresor cooler leak,WC1,1234.02.11,EXAMPLE,compressor oil cooler,Y,21900
PM01,7693,18/07/2007,0/1/00,manufacturer24 NA hoses,WC1,1234.02.12,EXAMPLE,hydraulic hoses & lines,Z,22000
PM01,7694,13/07/2007,0/1/00,weekly inspection,WC1,1234.02.13,EXAMPLE,manufacturer10 model1 overburden drill,X,22100
PM01,7695,15/07/2007,0/1/00,check and repair engine coolant gauge,WC1,1234.02.14,EXAMPLE,electrical cables/controls,Y,22200
PM01,7696,13/07/2007,0/1/00,inspect radiator for oil ingress,WC1,1234.02.15,EXAMPLE,radiator,Z,22300
PM01,7697,1/02/2002,1/02/2002,change sub,WC1,1234.02.16,EXAMPLE,implements,X,22400
PM01,7698,13/07/2007,14/07/2007,short in dead man wiring,WC1,1234.02.17,EXAMPLE,lights & power,Y,22500
PM01,7699,13/07/2007,0/1/00,hyd. leak in propel,WC1,1234.02.18,EXAMPLE,hydraulic hoses & lines,Z,22600
PM01,7700,14/07/2007,0/1/00,pull down playing up,WC1,1234.02.19,EXAMPLE,manufacturer10 model1 overburden drill,X,22700
PM01,7701,14/07/2007,0/1/00,jump started,WC1,1234.02.20,EXAMPLE,starting system,Y,22800
PM01,7702,1/02/2002,0/1/00,change out oil filters.,WC1,1234.02.21,EXAMPLE,lubrication system,Z,22900
PM01,7703,1/02/2002,0/1/00,replace solenoid on step motor,WC1,1234.02.22,EXAMPLE,access stairs,X,23000
PM01,7704,1/02/2002,1/02/2002,change out oil filters.,WC1,1234.02.23,EXAMPLE,lubrication system,Y,23100
PM01,7705,14/07/2007,15/07/2007,head making oil,WC1,1234.02.24,EXAMPLE,rotary gearcase,Z,23200
PM01,7706,14/07/2007,0/1/00,check oil level of head,WC1,1234.02.25,EXAMPLE,rotary gearcase,X,23300
PM01,7707,14/07/2007,0/1/00,replace r / h turbo,WC1,1234.02.26,EXAMPLE,turbocharger right,Y,23400
PM01,7708,14/07/2007,17/07/2007,rotate sub saver,WC1,1234.02.27,EXAMPLE,subs/adaptors,Z,23500
PM01,7709,1/02/2002,0/1/00,steps wont raise,WC1,1234.02.28,EXAMPLE,drill truck mechanical  model1 NA,X,23600
PM01,7710,15/07/2007,15/07/2007,replace 3 x hid lights,WC1,1234.02.29,EXAMPLE,lighting / power distribution,Y,23700
PM01,7711,15/07/2007,16/07/2007,replace r/h turbo,WC1,1234.02.30,EXAMPLE,turbocharger right,Z,23800
PM01,7712,25/07/2007,0/1/00,weld block onto head stop,WC1,1234.02.31,EXAMPLE,mast,X,23900
PM01,7713,15/07/2007,0/1/00,adjust feed ropes,WC1,1234.02.32,EXAMPLE,feed ropes,Y,24000
PM01,7714,15/07/2007,15/07/2007,rod support slow one way,WC1,1234.02.33,EXAMPLE,frame,Z,24100
PM01,7715,15/07/2007,15/07/2007,both a/c drives screaming,WC1,1234.02.34,EXAMPLE,air conditioning system,X,24200
PM01,7716,15/07/2007,0/1/00,repair seat,WC1,1234.02.35,EXAMPLE,operators cabin,Y,24300
PM01,7717,15/07/2007,16/07/2007,head will not come down,WC1,1234.02.36,EXAMPLE,mast,Z,24400
PM01,7718,15/07/2007,16/07/2007,rods dropped off thread,WC1,1234.02.37,EXAMPLE,drill rods,X,24500
PM01,7719,15/07/2007,16/07/2007,pipe position arm playing up,WC1,1234.02.38,EXAMPLE,frame,Y,24600
PM01,7720,30/08/2007,0/1/00,repair cracks in l/h mast support,WC1,1234.02.39,EXAMPLE,mast,Z,24700
PM01,7721,30/08/2007,0/1/00,repair cracks in traveling sheave gusset,WC1,1234.02.40,EXAMPLE,mast,X,24800
PM01,7722,1/02/2002,1/02/2002,r/h rear jack u/s. seals leaking,WC1,1234.01.01,EXAMPLE,levelling jack cylinder - rear right,Y,24900
PM01,7723,29/07/2007,0/1/00,replace holding valve ass.,WC1,1234.01.02,EXAMPLE,pumps/valves/control,Z,25000
PM01,7724,18/07/2007,0/1/00,replace a/c control valve solenoid,WC1,1234.01.03,EXAMPLE,pumps/valves/control,X,25100
PM01,7725,18/07/2007,0/1/00,replace a/c no2 heater solenoid.,WC1,1234.01.04,EXAMPLE,air conditioning system,Y,25200
PM01,7726,18/07/2007,0/1/00,replace alt. belt,WC1,1234.01.05,EXAMPLE,alternator 24v,Z,25300
PM01,7727,15/08/2007,0/1/00,replace main pto seals,WC1,1234.01.06,EXAMPLE,oil - pump drive gearbox front,X,25400
PM01,7728,18/07/2007,0/1/00,replace rear driveline,WC1,1234.01.07,EXAMPLE,driveline - pump drive gearbox rear,Y,25500
PM01,7729,29/07/2007,29/07/2007,replace chain adjust flow control,WC1,1234.01.08,EXAMPLE,pumps/valves/control,Z,25600
PM01,7730,18/07/2007,0/1/00,repair oil leak at compressor thermostat,WC1,1234.01.09,EXAMPLE,air system controls,X,25700
PM01,7731,16/07/2007,0/1/00,positioner arm cylinder slow,WC1,1234.01.10,EXAMPLE,hydraulics,Y,25800
PM01,7732,16/07/2007,0/1/00,replace read adaptor on rotary head,WC1,1234.01.11,EXAMPLE,electrical,Z,25900
PM01,7733,20/07/2007,0/1/00,scv eddh099 repairs,WC1,1234.01.12,EXAMPLE,frame,X,26000
PM01,7734,20/07/2007,0/1/00,manufacturer24 ITEM_ID repairs and mods,WC1,1234.01.13,EXAMPLE,frame,Y,26100
PM01,7735,22/08/2007,0/1/00,reseal r/h turbo,WC1,1234.01.14,EXAMPLE,turbocharger right,Z,26200
PM01,7736,16/07/2007,17/07/2007,rod support slow one way  -- in,WC1,1234.01.15,EXAMPLE,hydraulics,X,26300
PM01,7737,16/07/2007,0/1/00,check fire supression,WC1,1234.01.16,EXAMPLE,engine - main,Y,26400
PM01,7738,17/07/2007,17/07/2007,rotation slow one way,WC1,1234.01.17,EXAMPLE,electrical cables/controls,Z,26500
PM01,7739,17/07/2007,17/07/2007,machine stopped -- will not restart,WC1,1234.01.18,EXAMPLE,electrical,X,26600
PM01,7740,22/08/2007,25/07/2007,repair plemum chamber hinge cracks,WC1,1234.01.19,EXAMPLE,deck assembly,Y,26700
PM01,7741,21/07/2007,0/1/00,replace a/c pre cleaner,WC1,1234.01.20,EXAMPLE,air conditioning,Z,26800
PM01,7742,4/02/2002,2/02/2002,alternator noisy & tripping,WC1,1234.02.01,EXAMPLE,alternator 240/415v,X,26900
PM01,7743,2/02/2002,0/1/00,replace broken grease lines,WC1,1234.02.02,EXAMPLE,lubrication system,Y,27000
PM01,7744,17/07/2007,17/07/2007,replace outer air filter,WC1,1234.02.03,EXAMPLE,air compressor unit,Z,27100
PM01,7745,8/08/2007,0/1/00,replace manufacturer2 drain hose on l/h propel,WC1,1234.02.04,EXAMPLE,hydraulic hoses & lines,X,27200
PM01,7746,17/09/2007,0/1/00,replace rotary head quick fill nozzle,WC1,1234.02.05,EXAMPLE,rotary head gearbox,Y,27300
PM01,7747,2/02/2002,2/02/2002,blown hyd hose,WC1,1234.02.06,EXAMPLE,hydraulics,Z,27400
PM01,7748,4/02/2002,2/02/2002,repair broken grease hoses,WC1,1234.02.07,EXAMPLE,lubrication system,X,27500
PM01,7749,1/08/2007,1/08/2007,replace bent head guide.,WC1,1234.02.08,EXAMPLE,rotary head guides,Y,27600
PM01,7750,8/08/2007,0/1/00,bolt down floor plates,WC1,1234.02.09,EXAMPLE,deck,Z,27700
PM01,7751,23/07/2007,0/1/00,boarding lights staying on,WC1,1234.02.10,EXAMPLE,lights & power,X,27800
PM01,7752,2/02/2002,0/1/00,fridge not working,WC1,1234.02.11,EXAMPLE,lighting / power distribution,Y,27900
PM01,7753,17/07/2007,0/1/00,replace mast cyl counter balance valves,WC1,1234.02.12,EXAMPLE,pumps/valves/control,Z,28000
PM01,7754,17/07/2007,0/1/00,manufacturer24 ITEM_ID hoses,WC1,1234.02.13,EXAMPLE,hydraulic hoses & lines,X,28100
PM01,7755,17/07/2007,18/07/2007,air compress control cylinder,WC1,1234.02.14,EXAMPLE,air compressor,Y,28200
PM01,7756,17/07/2007,0/1/00,mast locking pin,WC1,1234.02.15,EXAMPLE,hydraulics,Z,28300
PM01,7757,17/07/2007,0/1/00,hydraulic leak deck spanner,WC1,1234.02.16,EXAMPLE,hydraulics,X,28400
PM01,7758,17/07/2007,0/1/00,mast lower control,WC1,1234.02.17,EXAMPLE,hydraulics,Y,28500
PM01,7759,17/07/2007,17/07/2007,loose fuel lines to injectors,WC1,1234.02.18,EXAMPLE,fuel system,Z,28600
PM01,7760,18/07/2007,18/07/2007,machine shutting down,WC1,1234.02.19,EXAMPLE,electrical cables/controls,X,28700
PM01,7761,18/07/2007,18/07/2007,feed cable pulley slipping,WC1,1234.02.20,EXAMPLE,frame,Y,28800
PM01,7762,18/07/2007,0/1/00,lube problem -- history,WC1,1234.02.21,EXAMPLE,oil - carousel assembly gearbox,Z,28900
PM01,7763,18/07/2007,18/07/2007,lube system suspect,WC1,1234.02.22,EXAMPLE,electrical,X,29000
PM01,7764,2/02/2002,2/02/2002,air conditioner not cold.,WC1,1234.02.23,EXAMPLE,air conditioning system,Y,29100
PM01,7765,2/02/2002,2/02/2002,deliver and temp install new fridge.,WC1,1234.02.24,EXAMPLE,electrical,Z,29200
PM01,7766,2/02/2002,2/02/2002,fit drill rod reamer & bit,WC1,1234.02.25,EXAMPLE,reamer,X,29300
PM01,7767,18/07/2007,18/07/2007,replace chip deflector,WC1,1234.02.26,EXAMPLE,frame,Y,29400
PM01,7768,18/07/2007,18/07/2007,repair hyrdaulic leaks,WC1,1234.02.27,EXAMPLE,hydraulics,Z,29500
PM01,7769,3/02/2002,0/1/00,stem out of carousel,WC1,1234.02.28,EXAMPLE,drill rods,X,29600
PM01,7770,3/02/2002,3/02/2002,holding wrench opening up,WC1,1234.02.29,EXAMPLE,hydraulics,Y,29700
PM01,7771,3/02/2002,3/02/2002,fit one new drill rod,WC1,1234.02.30,EXAMPLE,drill rods,Z,29800
PM01,7772,25/07/2007,0/1/00,manufacturer24 NA hoses,WC1,1234.02.31,EXAMPLE,hydraulic hoses and pipes,X,29900
PM01,7773,4/02/2002,3/02/2002,replace bearings on alternator,WC1,1234.02.32,EXAMPLE,alternator 240/415v,Y,30000
PM01,7774,18/07/2007,0/1/00,hydraulic light switch not working,WC1,1234.02.33,EXAMPLE,electrical cables/controls,Z,30100
PM01,7775,19/07/2007,19/07/2007,oil leak from hydraulic pump,WC1,1234.02.34,EXAMPLE,hydraulics,X,30200
PM01,7776,4/02/2002,4/02/2002,replace r/h turbo,WC1,1234.02.35,EXAMPLE,turbocharger right bank,Y,30300
PM01,7777,19/07/2007,19/07/2007,engine winds over won't start,WC1,1234.02.36,EXAMPLE,starting system,Z,30400
PM01,7778,29/08/2007,0/1/00,reseal oil filter housing,WC1,1234.02.37,EXAMPLE,lubrication system,X,30500
PM01,7779,19/07/2007,19/07/2007,no connections to dashboard,WC1,1234.02.38,EXAMPLE,electrical cables/controls,Y,30600
PM01,7780,3/02/2002,0/1/00,replace blown o ring,WC1,1234.02.39,EXAMPLE,wrench cylinders,Z,30700
PM01,7781,19/07/2007,19/07/2007,tracks coming loose,WC1,1234.02.40,EXAMPLE,track assemblies / undercarriage,X,30800
PM01,7782,19/07/2007,19/07/2007,replace leaking lh & rh feed cylinders,WC1,1234.01.01,EXAMPLE,mast feed cylinders,Y,30900
PM01,7783,19/07/2007,0/1/00,grease system faulty,WC1,1234.01.02,EXAMPLE,hydraulics,Z,31000
PM01,7784,10/08/2007,0/1/00,replace deck wrench cylinder,WC1,1234.01.03,EXAMPLE,hydraulics,X,31100
PM01,7785,19/07/2007,19/07/2007,replace stacker valves,WC1,1234.01.04,EXAMPLE,stacker valves,Y,31200
PM01,7786,19/07/2007,20/07/2007,replace spray bar for cab window,WC4,1234.01.05,EXAMPLE,frame,Z,31300
PM01,7787,19/07/2007,20/07/2007,jump start machine,WC1,1234.01.06,EXAMPLE,starting system,X,31400
PM01,7788,19/07/2007,20/07/2007,rotary head won't feed down,WC1,1234.01.07,EXAMPLE,electrical cables/controls,Y,31500
PM01,7789,8/08/2007,8/08/2007,lh mast feed cylinder leaking,WC1,1234.01.08,EXAMPLE,mast feed cylinder - left,Z,31600
PM01,7790,4/02/2002,4/02/2002,secure fridge,WC1,1234.01.09,EXAMPLE,implements,X,31700
PM01,7791,20/07/2007,0/1/00,fit top window blower,WC1,1234.01.10,EXAMPLE,air compressor,Y,31800
PM01,7792,20/07/2007,0/1/00,hyd oil leak back of mask hole pipe comp,WC1,1234.01.11,EXAMPLE,hydraulic hoses and pipes,Z,31900
PM01,7793,4/02/2002,4/02/2002,replace lh turbo,WC1,1234.01.12,EXAMPLE,turbocharger left bank,X,32000
PM01,7794,5/02/2002,5/02/2002,clean aftercooler,WC1,1234.01.13,EXAMPLE,induction & exhaust system,Y,32100
PM01,7795,4/02/2002,4/02/2002,replace bottom hose to generator,WC1,1234.01.14,EXAMPLE,alternator 240/415v,Z,32200
PM01,7796,20/07/2007,0/1/00,pull down slow,WC1,1234.01.15,EXAMPLE,chain feed  pulldown,X,32300
PM01,7797,20/07/2007,21/07/2007,lh jack not jacking up,WC1,1234.01.16,EXAMPLE,frame,Y,32400
PM01,7798,21/07/2007,21/07/2007,l/h track lose,WC1,1234.01.17,EXAMPLE,final drive - left,Z,32500
PM01,7799,21/07/2007,27/07/2007,replace sub NA,WC1,1234.01.18,EXAMPLE,subs/adaptors,X,32600
PM01,7800,21/07/2007,0/1/00,reseal or replace hasting,WC1,1234.01.19,EXAMPLE,mast feed cylinder - right,Y,32700
PM01,7801,21/07/2007,22/07/2007,drill rod out carousel NA,WC1,1234.01.20,EXAMPLE,drill rods,Z,32800
PM01,7802,22/07/2007,22/07/2007,repair pipe positioner arm cups NA,WC1,1234.02.01,EXAMPLE,pipe positioner arm,X,32900
PM01,7803,22/07/2007,22/07/2007,driveline to pump drive failed NA can,WC1,1234.02.02,EXAMPLE,driveline - pump drive gearbox front,Y,33000
PM01,7804,4/09/2007,0/1/00,check system pressure on track adjusters,WC1,1234.02.03,EXAMPLE,tracks,Z,33100
PM01,7805,22/07/2007,22/07/2007,dropped rod on ITEM_ID,WC1,1234.02.04,EXAMPLE,frame,X,33200
PM01,7806,22/07/2007,22/07/2007,propel to drill function jumping intert.,WC1,1234.02.05,EXAMPLE,electrical,Y,33300
PM01,7807,4/02/2002,4/02/2002,weld breakout block into position,WC1,1234.02.06,EXAMPLE,breakout fork assembly,Z,33400
PM01,7808,23/07/2007,0/1/00,repair hyd. leak,WC1,1234.02.07,EXAMPLE,pumps/valves/control,X,33500
PM01,7809,23/07/2007,0/1/00,manufacturer30 problem,WC1,1234.02.08,EXAMPLE,communications,Y,33600
PM01,7810,23/07/2007,24/07/2007,will need jump start,WC1,1234.02.09,EXAMPLE,battery pack,Z,33700
PM01,7811,24/07/2007,24/07/2007,replace blown fitting & orifice,WC1,1234.02.10,EXAMPLE,hydraulic pump - right propel,X,33800
PM01,7812,24/07/2007,24/07/2007,replace a blown hose,WC1,1234.02.11,EXAMPLE,hydraulics,Y,33900
PM01,7813,24/07/2007,25/07/2007,replace rotation pump,WC1,1234.02.12,EXAMPLE,hydraulic pump - rotation,Z,34000
PM01,7814,22/08/2007,22/08/2007,repair or remove cable tray.,WC1,1234.02.13,EXAMPLE,mast,X,34100
PM01,7815,19/09/2007,0/1/00,repair both cracked fornt idlers,WC1,1234.02.14,EXAMPLE,take up idlers,Y,34200
PM01,7816,25/07/2007,0/1/00,check and repair all lights,WC1,1234.02.15,EXAMPLE,24v lighting,Z,34300
PM01,7817,22/08/2007,0/1/00,replace missing head guide bolts,WC1,1234.02.16,EXAMPLE,rotary guide frame,X,34400
PM01,7818,31/07/2007,0/1/00,replace pipe support swing cylinder.,WC1,1234.02.17,EXAMPLE,drill pipe support cylinder,Y,34500
PM01,7819,29/07/2007,29/07/2007,replace rotary head breather,WC1,1234.02.18,EXAMPLE,rotary head gearbox,Z,34600
PM01,7820,29/07/2007,0/1/00,check operation of air cond.,WC1,1234.02.19,EXAMPLE,air conditioning system,X,34700
PM01,7821,24/07/2007,24/07/2007,replace stabiliser,WC1,1234.02.20,EXAMPLE,subs/adaptors,Y,34800
PM01,7822,24/07/2007,0/1/00,lost rotation,WC1,1234.02.21,EXAMPLE,hydraulic pump - rotation,Z,34900
PM01,7823,24/07/2007,24/07/2007,rotation p[ipe leaking up mast,WC1,1234.02.22,EXAMPLE,hydraulic hoses and pipes,X,35000
PM01,7824,24/07/2007,24/07/2007,low water alarm going off after refill,WC1,1234.02.23,EXAMPLE,temperature regulators,Y,35100
PM01,7825,24/07/2007,24/07/2007,replace loose/siezed grouser bolts,WC1,1234.02.24,EXAMPLE,frame,Z,35200
PM01,7826,24/07/2007,0/1/00,repair pump drive gearbox as required,WC1,1234.02.25,EXAMPLE,oil - pump drive gearbox front,X,35300
PM01,7827,25/07/2007,25/07/2007,replace chip deflector,WC1,1234.02.26,EXAMPLE,deck,Y,35400
PM01,7828,25/07/2007,25/07/2007,repair wiring to step,WC1,1234.02.27,EXAMPLE,lights & power,Z,35500
PM01,7829,25/07/2007,25/07/2007,repair water injection system,WC1,1234.02.28,EXAMPLE,water injection system,X,35600
PM01,7830,25/07/2007,25/07/2007,rewire deadman safety switch (branddrill,WC1,1234.02.29,EXAMPLE,electrical,Y,35700
PM01,7831,25/07/2007,25/07/2007,jump start machine,WC1,1234.02.30,EXAMPLE,engine,Z,35800
PM01,7832,25/07/2007,26/07/2007,replace grouser bolts,WC1,1234.02.31,EXAMPLE,final drive left (d.c. side),X,35900
PM01,7833,25/07/2007,26/07/2007,drilling flat out - cannot control,WC1,1234.02.32,EXAMPLE,electrical,Y,36000
PM01,7834,3/10/2007,0/1/00,cab fluoros need attention,WC1,1234.02.33,EXAMPLE,lights & power,Z,36100
PM01,7835,25/07/2007,26/07/2007,repair cracking l/h trackframe,WC1,1234.02.34,EXAMPLE,track assemblies / undercarriage,X,36200
PM01,7836,25/07/2007,26/07/2007,repair / replace hydraulic hose.,WC1,1234.02.35,EXAMPLE,hydraulic hoses & lines,Y,36300
PM01,7837,26/07/2007,26/07/2007,hydraulic oil leak,WC1,1234.02.36,EXAMPLE,hydraulic hoses & lines,Z,36400
PM01,7838,26/07/2007,26/07/2007,oil leak up mast,WC1,1234.02.37,EXAMPLE,hydraulics,X,36500
PM01,7839,6/02/2002,0/1/00,repair water leak in manifold.,WC1,1234.02.38,EXAMPLE,cooling system,Y,36600
PM01,7840,26/07/2007,26/07/2007,no flow from water injection pump,WC1,1234.02.39,EXAMPLE,water injection system,Z,36700
PM01,7841,26/07/2007,26/07/2007,hydraulic oil leak rotary head,WC1,1234.02.40,EXAMPLE,hydraulic hoses & lines,X,36800
PM01,7842,26/07/2007,0/1/00,replace grease line from grease pump,WC1,1234.01.01,EXAMPLE,manufacturer10 model1 overburden drill,Y,36900
PM01,7843,6/02/2002,6/02/2002,drive shaft bearing u/s,WC1,1234.01.02,EXAMPLE,driveline - pump drive gearbox front,Z,37000
PM01,7844,26/07/2007,26/07/2007,repair cracking in both track frames,WC1,1234.01.03,EXAMPLE,track frames,X,37100
PM01,7845,26/07/2007,27/07/2007,requires 1 drill steel to be fitted,WC1,1234.01.04,EXAMPLE,drill rods,Y,37200
PM01,7846,26/07/2007,27/07/2007,main pump drive oozing oil,WC1,1234.01.05,EXAMPLE,pump drive gearbox front,Z,37300
PM01,7847,26/07/2007,27/07/2007,will not propel,WC1,1234.01.06,EXAMPLE,electrical,X,37400
PM01,7848,27/07/2007,0/1/00,mindrill c/o drill rods,WC1,1234.01.07,EXAMPLE,drill rods,Y,37500
PM01,7849,27/07/2007,0/1/00,mindrill refurbish drill rods,WC1,1234.01.08,EXAMPLE,drill rods,Z,37600
PM01,7850,6/02/2002,6/02/2002,replace engine,WC1,1234.01.09,EXAMPLE,engine,X,37700
PM01,7851,27/07/2007,0/1/00,mindrill refurbish drill rod,WC1,1234.01.10,EXAMPLE,drill rods,Y,37800
PM01,7852,27/07/2007,0/1/00,manufacturer24 NA hoses,WC1,1234.01.11,EXAMPLE,hydraulic hoses & lines,Z,37900
PM01,7853,27/07/2007,0/1/00,manufacturer24 ITEM_ID hoses,WC1,1234.01.12,EXAMPLE,hydraulics,X,38000
PM01,7854,27/07/2007,0/1/00,mindrill refurbish 6 drill stems NA,WC1,1234.01.13,EXAMPLE,drill rods,Y,38100
PM01,7855,27/07/2007,0/1/00,mindrill to refurbish d25k drill stem,WC1,1234.01.14,EXAMPLE,drill rods,Z,38200
